Country,WEO,ISO,AreaName,RegName,DevName,Year,Inflows
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,1993,37.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,1994,24.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,1995,35.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,1996,30.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,1997,22.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,1998,24.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,1999,13.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2000,30.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2001,54.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2002,46.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2003,40.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2004,40.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2005,63.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2006,56.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2007,57.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2008,46.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2009,53.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2010,60.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2011,43.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2012,59.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2013,57.0
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2014,
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2015,
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2016,
Namibia,728.0,NAM,Africa,Southern Africa,Less developed regions,2017,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1980,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1981,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1982,1.0
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1983,0.0
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1984,0.0
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1985,0.0
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1986,2.0
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1987,4.0
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1988,0.0
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1989,7.0
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1990,6.0
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1991,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1992,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1993,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1994,3.0
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1995,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1996,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1997,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1998,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,1999,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2000,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2001,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2002,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2003,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2004,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2005,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2006,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2007,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2008,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2009,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2010,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2011,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2012,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2013,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2014,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2015,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2016,
Nauru,836.0,NRU,Oceania,Micronesia,Less developed regions,2017,
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1980,98.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1981,83.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1982,97.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1983,105.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1984,75.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1985,63.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1986,86.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1987,78.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1988,106.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1989,134.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1990,184.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1991,174.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1992,212.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1993,257.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1994,257.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1995,312.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1996,431.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1997,447.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1998,476.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,1999,453.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2000,616.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2001,945.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2002,1137.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2003,2095.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2004,2878.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2005,3158.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2006,3733.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2007,3472.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2008,4093.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2009,4514.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2010,7115.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2011,10166.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2012,11312.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2013,13046.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2014,16353.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2015,18033.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2016,19311.0
Nepal,558.0,NPL,Asia,Southern Asia,Less developed regions,2017,22777.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1980,1169.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1981,999.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1982,1053.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1983,1152.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1984,1242.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1985,1217.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1986,1261.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1987,1230.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1988,1187.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1989,1193.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1990,1424.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1991,1283.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1992,1586.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1993,1430.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1994,1239.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1995,1196.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1996,1423.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1997,1059.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1998,914.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,1999,773.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2000,1337.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2001,1679.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2002,1549.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2003,981.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2004,1303.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2005,1815.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2006,1651.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2007,1368.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2008,1240.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2009,1499.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2010,1321.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2011,1085.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2012,1091.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2013,1142.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2014,1119.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2015,1189.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2016,1073.0
Netherlands,138.0,NLD,Europe,Western Europe,More developed regions,2017,1151.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1980,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1980,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1980,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1980,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1981,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1981,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1981,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1981,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1982,3.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1982,3.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1982,3.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1982,3.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1983,2.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1983,2.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1983,2.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1983,2.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1984,0.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1984,0.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1984,0.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1984,0.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1985,0.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1985,0.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1985,0.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1985,0.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1986,2.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1986,2.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1986,2.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1986,2.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1987,11.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1987,11.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1987,11.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1987,11.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1988,4.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1988,4.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1988,4.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1988,4.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1989,7.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1989,7.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1989,7.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1989,7.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1990,8.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1990,8.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1990,8.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1990,8.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1991,3.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1991,3.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1991,3.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1991,3.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1992,8.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1992,8.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1992,8.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1992,8.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1993,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1993,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1993,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1993,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1994,7.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1994,7.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1994,7.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1994,7.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1995,3.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1995,3.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1995,3.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1995,3.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1996,11.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1996,11.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1996,11.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1996,11.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,1997,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1997,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1997,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1997,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1998,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1998,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1998,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1998,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1999,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1999,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1999,
New Caledonia,,,Oceania,Melanesia,Less developed regions,1999,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2000,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2000,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2000,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2000,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2001,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2001,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2001,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2001,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2002,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2002,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2002,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2002,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2003,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2003,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2003,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2003,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2004,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2004,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2004,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2004,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2005,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2005,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2005,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2005,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2006,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2006,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2006,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2006,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2007,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2007,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2007,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2007,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2008,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2008,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2008,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2008,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2009,13.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2009,13.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2009,13.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2009,13.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2010,6.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2010,6.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2010,6.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2010,6.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2011,5.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2011,5.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2011,5.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2011,5.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2012,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2012,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2012,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2012,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2013,6.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2013,6.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2013,6.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2013,6.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2014,6.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2014,6.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2014,8.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2014,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2015,6.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2015,6.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2015,7.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2015,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2016,6.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2016,6.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2016,7.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2016,
New Caledonia,,,Oceania,Melanesia,Less developed regions,2017,6.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2017,6.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2017,7.0
New Caledonia,,,Oceania,Melanesia,Less developed regions,2017,
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1980,729.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1981,666.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1982,642.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1983,606.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1984,595.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1985,679.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1986,610.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1987,591.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1988,668.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1989,789.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1990,829.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1991,793.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1992,967.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1993,1052.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1994,918.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1995,727.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1996,800.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1997,655.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1998,625.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,1999,522.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2000,964.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2001,1205.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2002,1117.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2003,877.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2004,1131.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2005,1293.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2006,1100.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2007,1047.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2008,893.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2009,947.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2010,919.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2011,803.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2012,814.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2013,921.0
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2014,
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2015,
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2016,
New Zealand,196.0,NZL,Oceania,Australia and New Zealand,More developed regions,2017,
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1980,2337.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1981,2752.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1982,3077.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1983,2983.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1984,2718.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1985,2786.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1986,2826.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1987,3294.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1988,3311.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1989,8830.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1990,11562.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1991,17842.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1992,8949.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1993,7086.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1994,5255.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1995,4408.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1996,6901.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1997,6327.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1998,3511.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,1999,13327.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2000,20947.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2001,19634.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2002,10659.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2003,4094.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2004,4009.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2005,3305.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2006,4145.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2007,3716.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2008,3614.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2009,4137.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2010,3565.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2011,3401.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2012,3046.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2013,3048.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2014,3233.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2015,3245.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2016,3078.0
Nicaragua,278.0,NIC,Latin America and the Caribbean,Central America,Less developed regions,2017,3329.0
Niger,692.0,NER,Africa,Western Africa,Less developed regions,1980,14.0
Niger,692.0,NER,Africa,Western Africa,Less developed regions,1981,11.0
Niger,692.0,NER,Africa,Western Africa,Less developed regions,1982,3.0
Niger,692.0,NER,Africa,Western Africa,Less developed regions,1983,29.0
Niger,692.0,NER,Africa,Western Africa,Less developed regions,1984,203.0
Niger,692.0,NER,Africa,Western Africa,Less developed regions,1985,51.0
Niger,692.0,NER,Africa,Western Africa,Less developed regions,1986,5.0
Niger,692.0,NER,Africa,Western Africa,Less developed regions,1987,15.0
Niger,692.0,NER,Africa,Western Africa,Less developed regions,1988,3.0
Niger,692.0,NER,Africa,Western Africa,Less developed regions,1989,7.0
Niger,692.0,NER,Africa,Western Africa,Less developed regions,1990,3.0
Niger,692.0,NER,Africa,Western Africa,Less developed regions,1991,
Niger,692.0,NER,Africa,Western Africa,Less developed regions,1992,
